id Weight Body_Length Tail_Length Date Sex Year Age Who Cohort Wolfgruoben Mother Father f X_Position Y_Position animal Age3 Phi Im ARS LRS Origin Julian RelativeJulian ARSS rPhi rARSS rLRS rock_coverage herb_coverage rARS StDate StDateSq rLRS2
CN06-023 37 NA NA 2006-09-12 Female 2006 A SR/MW 2005 FALSE CN06-013 CN05-M3 0 -1.79939989812514 0.197873386022266 CN06-023 1 0 0 3 3 2006-01-01 254 110 3 0 1.62162162162162 0.78125 -0.790060487331203 0.62555056414317 2.4390243902439 0.852826458212155 0.800420797076324 0.787643417056979
CN06-023 40 NA NA 2006-09-13 Female 2006 A SR/MW 2005 FALSE CN06-013 CN05-M3 0 -1.71690158649839 0.197873386022266 CN06-023 1 0 0 3 3 2006-01-01 255 111 3 0 1.62162162162162 0.78125 -0.790060487331203 -0.0700618913027372 2.4390243902439 0.882011092947994 0.840613152204466 0.790473927926871
CN06-024 38 NA 56 2006-06-15 Female 2006 A PW 2005 FALSE 0 0 0 -1.8818982097519 0.696909770457243 CN06-024 1 0 0 1 1 2006-01-01 165 21 1 0 0.54054054054054 0.260416666666667 -0.494666544392298 1.32116301958908 0.813008130081301 -1.74460603327753 -1.31995326825856 0.269623192408612
CN06-024 39 NA NA 2006-08-17 Female 2006 A SR/PW/TB 2005 FALSE 0 0 0 -1.79939989812514 0.946427962674732 CN06-024 1 0 0 1 1 2006-01-01 228 84 1 0 0.54054054054054 0.260416666666667 -1.97163625908683 0.62555056414317 0.813008130081301 0.0940259550803381 -0.11691060231892 0.270144847568867
CN06-025 49 NA 64 2006-07-04 Female 2006 A PW 2005 FALSE 0 0 0 -0.561925223723813 -0.0516448061952222 CN06-025 1 1 0 6 10 2006-01-01 184 40 8 6.4 4.32432432432432 2.60416666666667 0.0961213414855136 -0.417868119025691 4.8780487804878 -1.19009797329658 -1.1091707361612 2.61322189403578
CN06-025 47 NA 64 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 -0.479426912097058 -0.800199382847688 CN06-025 1 1 0 6 10 2006-01-01 199 55 8 6.4 4.32432432432432 2.60416666666667 -1.52854534467847 1.66896924731203 4.8780487804878 -0.752328452258996 -0.85001188522182 2.60838777079234
CN06-025 42 NA NA 2006-08-16 Female 2006 A SR/PW/TB 2005 FALSE 0 0 0 -0.561925223723813 -0.550681190630199 CN06-025 1 1 0 6 10 2006-01-01 227 83 8 6.4 4.32432432432432 2.60416666666667 0.0961213414855136 0.973356791866123 4.8780487804878 0.064841320344499 -0.147282200990412 2.60683633043373
CN06-025 40 NA NA 2006-08-31 Female 2006 A SR/PW 2005 FALSE 0 0 0 -0.561925223723813 -0.800199382847688 CN06-025 1 1 0 6 10 2006-01-01 242 98 8 6.4 4.32432432432432 2.60416666666667 -1.08545443027011 0.416866827509398 4.8780487804878 0.502610841382086 0.346483609746719 2.60804182665745
CN06-025 41 NA NA 2006-09-01 Female 2006 A SR/UK 2005 FALSE 0 0 0 -0.561925223723813 -0.800199382847688 CN06-025 1 1 0 6 10 2006-01-01 243 99 8 6.4 4.32432432432432 2.60416666666667 -1.08545443027011 0.416866827509398 4.8780487804878 0.531795476117925 0.382311184227461 2.60606996595428
CN06-025 40 NA NA 2006-09-21 Female 2006 A PW/SR 2005 FALSE 0 0 0 -0.479426912097058 0.447391578239755 CN06-025 1 1 0 6 10 2006-01-01 263 119 8 6.4 4.32432432432432 2.60416666666667 0.95276377600834 -0.765674346748644 4.8780487804878 1.11548817083471 1.1752463351718 2.60560577165586
CN06-025 40 NA NA 2006-09-22 Female 2006 A PW/SR 2005 FALSE 0 0 0 -0.561925223723813 0.197873386022266 CN06-025 1 1 0 6 10 2006-01-01 264 120 8 6.4 4.32432432432432 2.60416666666667 0.893684987420559 -0.765674346748644 4.8780487804878 1.14467280557055 1.2187122757855 2.62380471690412
CN06-025 40 121 59 2007-06-13 Female 2007 A JR 2005 FALSE 0 0 0 -0.479426912097058 0.197873386022266 CN06-025 2 0 1 4 10 2007-01-01 163 19 4 0 2.29885057471264 2.60416666666667 0.923224381714449 -0.765674346748644 3.38983050847458 -1.8029753027492 -1.33450253708323 2.60632025693397
CN06-025 41 125 63 2007-06-20 Female 2007 A PW 2005 FALSE 0 0 0 -0.561925223723813 -0.0516448061952222 CN06-025 2 0 1 4 10 2007-01-01 170 26 4 0 2.29885057471264 2.60416666666667 0.0961213414855136 -0.417868119025691 3.38983050847458 -1.59868285959833 -1.2772147910861 2.60976340229774
CN06-025 39 126 64 2007-07-18 Female 2007 A PW 2005 FALSE 0 0 0 -0.561925223723813 0.197873386022266 CN06-025 2 0 1 4 10 2007-01-01 198 54 4 0 2.29885057471264 2.60416666666667 0.893684987420559 -0.765674346748644 3.38983050847458 -0.781513086994835 -0.869835263995428 2.60901334299374
CN06-025 33 124 71 2007-09-08 Female 2007 A PW 2005 FALSE 0 0 0 -0.561925223723813 0.197873386022266 CN06-025 2 0 1 4 10 2007-01-01 250 106 4 0 2.29885057471264 2.60416666666667 0.893684987420559 -0.765674346748644 3.38983050847458 0.736087919268799 0.643288693769922 2.60890146418059
CN06-027 46 NA 60 2006-07-05 Male 2006 A PW 2005 FALSE 0 0 0 -0.479426912097058 0.197873386022266 CN06-027 1 1 0 10 15 2006-01-01 185 41 12 6.4 8.97297297297297 2.60330578512397 0.923224381714449 -0.765674346748644 9.54022988505747 -1.16091333856074 -1.09443960147622 2.60649357589709
CN06-027 NA NA NA 2006-07-18 Male 2006 A PW 2005 FALSE 0 0 0 -0.314430288843547 -0.800199382847688 CN06-027 1 1 0 10 15 2006-01-01 198 54 12 6.4 8.97297297297297 2.60330578512397 0.834606198832777 -0.765674346748644 9.54022988505747 -0.781513086994835 -0.869835263995428 2.60985287567347
CN06-027 41 NA NA 2006-07-19 Male 2006 A PW 2005 FALSE 0 0 0 -0.809420158604079 -1.04971757506518 CN06-027 1 1 0 10 15 2006-01-01 199 55 12 6.4 8.97297297297297 2.60330578512397 0.391515284424419 -0.765674346748644 9.54022988505747 -0.752328452258996 -0.85001188522182 2.60331868749673
CN06-027 45 NA NA 2006-08-17 Male 2006 A SR/PW/TB 2005 FALSE 0 0 0 -0.479426912097058 0.197873386022266 CN06-027 1 1 0 10 15 2006-01-01 228 84 12 6.4 8.97297297297297 2.60330578512397 0.923224381714449 -0.765674346748644 9.54022988505747 0.0940259550803381 -0.11691060231892 2.60458879059258
CN06-027 43 NA NA 2006-08-18 Male 2006 A SR/PW/TB 2005 FALSE 0 0 0 -0.479426912097058 -0.550681190630199 CN06-027 1 1 0 10 15 2006-01-01 229 85 12 6.4 8.97297297297297 2.60330578512397 0.834606198832777 -0.765674346748644 9.54022988505747 0.123210589816177 -0.0861752719268112 2.61415095614826
CN06-027 43 NA NA 2006-08-31 Male 2006 A SR/PW 2005 FALSE 0 0 0 -0.561925223723813 -1.04971757506518 CN06-027 1 1 0 10 15 2006-01-01 242 98 12 6.4 8.97297297297297 2.60330578512397 0.893684987420559 -0.626551855659463 9.54022988505747 0.502610841382086 0.346483609746719 2.61621211560004
CN06-027 NA NA NA 2006-08-31 Male 2006 A SR/PW 2005 FALSE 0 0 0 -0.396928600470302 -1.54875395950015 CN06-027 1 1 0 10 15 2006-01-01 242 98 12 6.4 8.97297297297297 2.60330578512397 -1.52854534467847 2.36458170275794 9.54022988505747 0.502610841382086 0.346483609746719 2.60892594231394
CN06-027 40 NA NA 2006-09-01 Male 2006 A SR/UK 2005 FALSE 0 0 0 -0.479426912097058 -0.800199382847688 CN06-027 1 1 0 10 15 2006-01-01 243 99 12 6.4 8.97297297297297 2.60330578512397 -1.52854534467847 1.66896924731203 9.54022988505747 0.531795476117925 0.382311184227461 2.61506769265745
CN06-027 44 NA NA 2006-09-21 Male 2006 A PW/SR 2005 FALSE 0 0 0 -0.479426912097058 -0.550681190630199 CN06-027 1 1 0 10 15 2006-01-01 263 119 12 6.4 8.97297297297297 2.60330578512397 0.834606198832777 -0.765674346748644 9.54022988505747 1.11548817083471 1.1752463351718 2.60525867603691
CN06-027 40 NA NA 2006-09-22 Male 2006 A PW/SR 2005 FALSE 0 0 0 -0.479426912097058 -0.800199382847688 CN06-027 1 1 0 10 15 2006-01-01 264 120 12 6.4 8.97297297297297 2.60330578512397 -1.52854534467847 1.66896924731203 9.54022988505747 1.14467280557055 1.2187122757855 2.61313803741295
CN06-027 46 NA NA 2006-09-27 Male 2006 A PW/SR 2005 FALSE 0 0 0 -0.396928600470302 -1.79827215171764 CN06-027 1 1 0 10 15 2006-01-01 269 125 12 6.4 8.97297297297297 2.60330578512397 -1.08545443027011 1.32116301958908 9.54022988505747 1.29059597924974 1.44149795466321 2.60436715589246
CN06-027 45 118 60 2007-06-12 Male 2007 A PW 2005 FALSE 0 0 0 -0.974416781857589 -1.29923576728266 CN06-027 2 0 1 5 15 2007-01-01 162 18 5 0 3.69047619047619 2.60330578512397 -1.23315140173956 1.66896924731203 4.47115384615385 -1.83215993748504 -1.34123157391463 2.60658903975102
CN06-027 46 121 58 2007-06-13 Male 2007 A JR 2005 FALSE 0 0 0 -0.809420158604079 -0.550681190630199 CN06-027 2 0 1 5 15 2007-01-01 163 19 5 0 3.69047619047619 2.60330578512397 -1.08545443027011 2.71238793048089 4.47115384615385 -1.8029753027492 -1.33450253708323 2.61664862792314
CN06-027 46 119 56 2007-06-19 Male 2007 A JR 2005 FALSE 0 0 0 -0.891918470230834 -1.29923576728266 CN06-027 2 0 1 5 15 2007-01-01 169 25 5 0 3.69047619047619 2.60330578512397 -1.67624231614792 2.01677547503498 4.47115384615385 -1.62786749433417 -1.28648994996182 2.60481630300305
CN06-027 47 122 61 2007-06-20 Male 2007 A PW 2005 FALSE 0 0 0 -0.974416781857589 -0.550681190630199 CN06-027 2 0 1 5 15 2007-01-01 170 26 5 0 3.69047619047619 2.60330578512397 0.923224381714449 -0.765674346748644 4.47115384615385 -1.59868285959833 -1.2772147910861 2.60620792020064
CN06-027 46 118 68 2007-07-17 Male 2007 A JR 2005 FALSE 0 0 0 -1.22191171673786 -1.29923576728266 CN06-027 2 0 1 5 15 2007-01-01 197 53 5 0 3.69047619047619 2.60330578512397 0.0961213414855136 -0.0700618913027372 4.47115384615385 -0.810697721730674 -0.88929491104842 2.61314003789074
CN06-027 47 116 63 2007-07-18 Male 2007 A PW 2005 FALSE 0 0 0 -0.974416781857589 -0.301162998412711 CN06-027 2 0 1 5 15 2007-01-01 198 54 5 0 3.69047619047619 2.60330578512397 0.923224381714449 -0.765674346748644 4.47115384615385 -0.781513086994835 -0.869835263995428 2.60392114613099
CN06-027 49 119 64 2007-08-14 Male 2007 A PW 2005 FALSE 0 0 0 -0.891918470230834 -1.04971757506518 CN06-027 2 0 1 5 15 2007-01-01 225 81 5 0 3.69047619047619 2.60330578512397 0.98230317030223 -0.765674346748644 4.47115384615385 0.00647205087282077 -0.206934203171546 2.62420432331432
CN06-027 48 116 60 2007-08-15 Male 2007 A JR 2005 FALSE 0 0 0 -0.891918470230834 -0.550681190630199 CN06-027 2 0 1 5 15 2007-01-01 226 82 5 0 3.69047619047619 2.60330578512397 0.95276377600834 -0.765674346748644 4.47115384615385 0.0356566856086599 -0.177290067941287 2.61730693907322
CN06-028 19 NA 46 2006-07-05 Female 2006 J PW 2006 FALSE CN06-025 CN06-M9 0 -0.396928600470302 -0.0516448061952222 CN06-028 0 0 0 0 0 2006-01-01 185 41 0 0 0 0 0.98230317030223 -0.765674346748644 0 -1.16091333856074 -1.09443960147622 0.00841164179551315
CN06-033 41 NA 55 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 -0.0669353539632812 0.696909770457243 CN06-033 1 0 0 2 2 2006-01-01 198 54 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 -0.781513086994835 -0.869835263995428 0.528752957219088
CN06-033 42 NA NA 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 -0.0669353539632812 0.946427962674732 CN06-033 1 0 0 2 2 2006-01-01 199 55 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 -0.752328452258996 -0.85001188522182 0.520964802761561
CN06-033 41 NA NA 2006-07-20 Female 2006 A PW 2005 FALSE 0 0 0 0.180559580916985 -0.800199382847688 CN06-033 1 0 0 2 2 2006-01-01 200 56 2 0 1.08108108108108 0.520833333333333 -0.494666544392298 -0.765674346748644 1.6260162601626 -0.723143817523157 -0.829824774727595 0.52454733934681
CN06-033 NA NA NA 2006-07-21 Female 2006 A PW 2005 FALSE 0 0 0 0.180559580916985 -0.800199382847688 CN06-033 1 0 0 2 2 2006-01-01 201 57 2 0 1.08108108108108 0.520833333333333 -0.494666544392298 -0.765674346748644 1.6260162601626 -0.693959182787318 -0.809273932512753 0.523950435726413
CN06-033 38 NA NA 2006-08-23 Female 2006 A SR/PW 2005 FALSE 0 0 0 -0.0669353539632812 0.696909770457243 CN06-033 1 0 0 2 2 2006-01-01 234 90 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 0.269133763495373 0.0729573558429823 0.525208966984308
CN06-033 35 NA NA 2006-08-24 Female 2006 A SR/PW 2005 FALSE 0 0 0 0.0155629576634741 0.197873386022266 CN06-033 1 0 0 2 2 2006-01-01 235 91 2 0 1.08108108108108 0.520833333333333 0.893684987420559 -0.765674346748644 1.6260162601626 0.298318398231212 0.105875076558791 0.536530205071963
CN06-033 37 NA NA 2006-08-31 Female 2006 A SR/PW 2005 FALSE 0 0 0 0.0980612692902293 -0.800199382847688 CN06-033 1 0 0 2 2 2006-01-01 242 98 2 0 1.08108108108108 0.520833333333333 0.95276377600834 -0.765674346748644 1.6260162601626 0.502610841382086 0.346483609746719 0.52875058114048
CN06-033 36 NA NA 2006-09-01 Female 2006 A SR/UK 2005 FALSE 0 0 0 0.180559580916985 -1.04971757506518 CN06-033 1 0 0 2 2 2006-01-01 243 99 2 0 1.08108108108108 0.520833333333333 0.391515284424419 -0.417868119025691 1.6260162601626 0.531795476117925 0.382311184227461 0.530788088746936
CN06-033 37 NA NA 2006-09-27 Female 2006 A PW/SR 2005 FALSE 0 0 0 0.0980612692902293 -0.301162998412711 CN06-033 1 0 0 2 2 2006-01-01 269 125 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 1.29059597924974 1.44149795466321 0.527854883534026
CN06-033 NA NA NA 2006-10-03 Female 2006 A UK/SR 2005 FALSE 0 0 0 0.180559580916985 0.447391578239755 CN06-033 1 0 0 2 2 2006-01-01 275 131 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 1.46570378766478 1.72084391609681 0.534656403256299
CN06-034 36 NA 54 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 0.0155629576634741 0.447391578239755 CN06-034 1 0 0 2 2 2006-01-01 198 54 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 -0.781513086994835 -0.869835263995428 0.530766684569333
CN06-034 38 NA NA 2006-07-20 Female 2006 A PW 2005 FALSE 0 0 0 0.42805451579725 0.447391578239755 CN06-034 1 0 0 2 2 2006-01-01 200 56 2 0 1.08108108108108 0.520833333333333 0.98230317030223 -0.765674346748644 1.6260162601626 -0.723143817523157 -0.829824774727595 0.530014926931619
CN06-034 34 NA NA 2006-07-21 Female 2006 A PW 2005 FALSE 0 0 0 0.42805451579725 -0.301162998412711 CN06-034 1 0 0 2 2 2006-01-01 201 57 2 0 1.08108108108108 0.520833333333333 -1.67624231614792 1.32116301958908 1.6260162601626 -0.693959182787318 -0.809273932512753 0.527562957819539
CN06-034 34 NA NA 2006-08-23 Female 2006 A SR/PW 2005 FALSE 0 0 0 0.180559580916985 0.197873386022266 CN06-034 1 0 0 2 2 2006-01-01 234 90 2 0 1.08108108108108 0.520833333333333 0.923224381714449 -0.765674346748644 1.6260162601626 0.269133763495373 0.0729573558429823 0.525173220827958
CN06-035 49 NA 54 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 0.0980612692902293 -0.301162998412711 CN06-035 1 0 0 0 0 2006-01-01 198 54 0 0 0 0 0.98230317030223 -0.765674346748644 0 -0.781513086994835 -0.869835263995428 0.00412397470142596
CN06-035 45 NA NA 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 0.0980612692902293 -0.550681190630199 CN06-035 1 0 0 0 0 2006-01-01 199 55 0 0 0 0 0.98230317030223 -0.765674346748644 0 -0.752328452258996 -0.85001188522182 0.00301729117912168
CN06-035 46 NA NA 2006-07-20 Female 2006 A PW 2005 FALSE 0 0 0 0.180559580916985 -0.550681190630199 CN06-035 1 0 0 0 0 2006-01-01 200 56 0 0 0 0 0.923224381714449 -0.765674346748644 0 -0.723143817523157 -0.829824774727595 0.0110795145777553
CN06-035 47 NA NA 2006-07-21 Female 2006 A PW 2005 FALSE 0 0 0 0.26305789254374 -1.04971757506518 CN06-035 1 0 0 0 0 2006-01-01 201 57 0 0 0 0 -1.67624231614792 0.62555056414317 0 -0.693959182787318 -0.809273932512753 0.0206276416029467
CN06-036 37 NA 62 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 -0.231931977216792 -2.04779034393513 CN06-036 1 1 0 1 3 2006-01-01 198 54 3 6.4 1.62162162162162 0.78125 -1.97163625908683 0.973356791866123 0.813008130081301 -0.781513086994835 -0.869835263995428 0.785714532970657
CN06-036 34 NA 58 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 -0.231931977216792 -2.04779034393513 CN06-036 1 1 0 1 3 2006-01-01 199 55 3 6.4 1.62162162162162 0.78125 -1.97163625908683 0.973356791866123 0.813008130081301 -0.752328452258996 -0.85001188522182 0.79429783004932
CN06-036 37 NA NA 2006-09-01 Female 2006 A SR/UK 2005 FALSE 0 0 0 -0.314430288843547 -2.29730853615262 CN06-036 1 1 0 1 3 2006-01-01 243 99 3 6.4 1.62162162162162 0.78125 -1.38084837320901 0.277744336420216 0.813008130081301 0.531795476117925 0.382311184227461 0.785231900620022
CN06-036 38 NA NA 2006-09-27 Female 2006 A PW/SR 2005 FALSE 0 0 0 -0.396928600470302 -2.04779034393513 CN06-036 1 1 0 1 3 2006-01-01 269 125 3 6.4 1.62162162162162 0.78125 0.0961213414855136 0.277744336420216 0.813008130081301 1.29059597924974 1.44149795466321 0.811656544338794
CN06-036 42 117 60 2007-06-19 Female 2007 A JR 2005 FALSE 0 0 0 -0.314430288843547 -2.29730853615262 CN06-036 2 1 1 2 3 2007-01-01 169 25 4 6.6 2.29885057471264 0.78125 -1.38084837320901 0.277744336420216 1.69491525423729 -1.62786749433417 -1.28648994996182 0.80134134518069
CN06-036 51 112 64 2007-07-17 Female 2007 A JR 2005 FALSE 0 0 0 -0.314430288843547 -2.29730853615262 CN06-036 2 1 1 2 3 2007-01-01 197 53 4 6.6 2.29885057471264 0.78125 -1.38084837320901 0.277744336420216 1.69491525423729 -0.810697721730674 -0.88929491104842 0.793086138407502
CN06-036 38 118 62 2007-08-14 Female 2007 A PW 2005 FALSE 0 0 0 -0.231931977216792 -2.04779034393513 CN06-036 2 1 1 2 3 2007-01-01 225 81 4 6.6 2.29885057471264 0.78125 -1.97163625908683 0.973356791866123 1.69491525423729 0.00647205087282077 -0.206934203171546 0.785545365067126
CN06-036 44 113 59 2007-09-13 Female 2007 A JR 2005 FALSE 0 0 0 -0.231931977216792 -2.29730853615262 CN06-036 2 1 1 2 3 2007-01-01 255 111 4 6.6 2.29885057471264 0.78125 -1.38084837320901 1.66896924731203 1.69491525423729 0.882011092947994 0.840613152204466 0.793187862705609
CN06-036 40 117 56 2008-06-10 Female 2008 A PW 2005 FALSE 0 0 0 -0.314430288843547 -2.29730853615262 CN06-036 3 0 1 0 3 2008-01-01 161 17 0 0 0 0.78125 -1.38084837320901 0.277744336420216 0 -1.86134457222088 -1.34759687902543 0.782088516914176
CN06-036 42 117 64 2008-07-29 Female 2008 A PW 2005 FALSE 0 0 0 -0.231931977216792 -2.04779034393513 CN06-036 3 0 1 0 3 2008-01-01 210 66 0 0 0 0.78125 -1.97163625908683 0.973356791866123 0 -0.431297470164766 -0.607948425151425 0.787234547516292
CN06-037 45 NA 54 2006-07-18 Male 2006 A PW 2005 FALSE 0 0 0 -0.149433665590036 -1.29923576728266 CN06-037 1 0 0 4 4 2006-01-01 198 54 4 0 2.99099099099099 0.694214876033058 0.686909227363325 -0.417868119025691 3.81609195402299 -0.781513086994835 -0.869835263995428 0.711259969760874
CN06-037 46 NA NA 2006-07-19 Male 2006 A PW 2005 FALSE 0 0 0 -0.314430288843547 -1.29923576728266 CN06-037 1 0 0 4 4 2006-01-01 199 55 4 0 2.99099099099099 0.694214876033058 0.686909227363325 -0.765674346748644 3.81609195402299 -0.752328452258996 -0.85001188522182 0.694423247320028
CN06-037 NA NA NA 2006-07-20 Male 2006 A PW 2005 FALSE 0 0 0 0.345556204170495 0.197873386022266 CN06-037 1 0 0 4 4 2006-01-01 200 56 4 0 2.99099099099099 0.694214876033058 0.98230317030223 -0.765674346748644 3.81609195402299 -0.723143817523157 -0.829824774727595 0.706450590469088
CN06-037 50 NA NA 2006-07-21 Male 2006 A PW 2005 FALSE 0 0 0 0.180559580916985 0.447391578239755 CN06-037 1 0 0 4 4 2006-01-01 201 57 4 0 2.99099099099099 0.694214876033058 0.98230317030223 -0.765674346748644 3.81609195402299 -0.693959182787318 -0.809273932512753 0.71209057458877
CN06-037 49 NA NA 2006-08-08 Male 2006 A SR/PW 2005 FALSE 0 0 0 1.00554269718454 1.44546434710971 CN06-037 1 0 0 4 4 2006-01-01 219 75 4 0 2.99099099099099 0.694214876033058 0.391515284424419 -0.3483068734811 3.81609195402299 -0.168635757542214 -0.377160648420148 0.701487485424185
CN06-037 49 NA NA 2006-08-08 Male 2006 A SR/PW 2005 FALSE 0 0 0 1.00554269718454 0.946427962674732 CN06-037 1 0 0 4 4 2006-01-01 219 75 4 0 2.99099099099099 0.694214876033058 -1.67624231614792 1.66896924731203 3.81609195402299 -0.168635757542214 -0.377160648420148 0.701132844676409
CN06-037 45 NA NA 2006-08-09 Male 2006 A SR/PW 2005 FALSE 0 0 0 1.00554269718454 0.946427962674732 CN06-037 1 0 0 4 4 2006-01-01 220 76 4 0 2.99099099099099 0.694214876033058 -1.67624231614792 1.66896924731203 3.81609195402299 -0.139451122806375 -0.349698903513589 0.709992880044475
CN06-037 44 NA NA 2006-08-10 Male 2006 A SR/PW 2005 FALSE 0 0 0 1.00554269718454 2.19401892376217 CN06-037 1 0 0 4 4 2006-01-01 221 77 4 0 2.99099099099099 0.694214876033058 -0.348440148829251 0.348434822963908 3.81609195402299 -0.110266488070536 -0.321873426886414 0.697888781749434
CN06-037 42 NA NA 2006-08-11 Male 2006 A SR/PW 2005 FALSE 0 0 0 1.33553594369156 1.94450073154469 CN06-037 1 0 0 4 4 2006-01-01 222 78 4 0 2.99099099099099 0.694214876033058 0.893684987420559 -0.626551855659463 3.81609195402299 -0.0810818533346966 -0.293684218538622 0.696927227947483
CN06-037 46 NA NA 2006-08-17 Male 2006 A SR/PW/TB 2005 FALSE 0 0 0 -0.479426912097058 -0.550681190630199 CN06-037 1 0 0 4 4 2006-01-01 228 84 4 0 2.99099099099099 0.694214876033058 0.834606198832777 -0.765674346748644 3.81609195402299 0.0940259550803381 -0.11691060231892 0.700967388847445
CN06-038 51 NA 61 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 -0.314430288843547 -1.29923576728266 CN06-038 1 0 0 4 4 2006-01-01 198 54 4 0 2.16216216216216 1.04166666666667 0.686909227363325 -0.765674346748644 3.2520325203252 -0.781513086994835 -0.869835263995428 1.04590700992076
CN06-038 50 NA NA 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 -0.314430288843547 -0.800199382847688 CN06-038 1 0 0 4 4 2006-01-01 199 55 4 0 2.16216216216216 1.04166666666667 0.834606198832777 -0.765674346748644 3.2520325203252 -0.752328452258996 -0.85001188522182 1.05017014602864
CN06-039 52 NA 64 2006-07-18 Female 2006 A PW 2005 FALSE 0 0 0 -0.231931977216792 -1.04971757506518 CN06-039 1 1 0 2 2 2006-01-01 198 54 4 6.4 2.16216216216216 0.520833333333333 -0.199272601453392 0.62555056414317 1.6260162601626 -0.781513086994835 -0.869835263995428 0.530568442908444
CN06-039 38 NA NA 2006-07-19 Female 2006 A PW 2005 FALSE 0 0 0 -0.231931977216792 -1.04971757506518 CN06-039 1 1 0 2 2 2006-01-01 199 55 4 6.4 2.16216216216216 0.520833333333333 -0.199272601453392 0.62555056414317 1.6260162601626 -0.752328452258996 -0.85001188522182 0.523608404446823
CN06-039 40 NA NA 2006-08-18 Female 2006 A SR/PW/TB 2005 FALSE 0 0 0 -0.396928600470302 -0.550681190630199 CN06-039 1 1 0 2 2 2006-01-01 229 85 4 6.4 2.16216216216216 0.520833333333333 0.745988015951106 -0.765674346748644 1.6260162601626 0.123210589816177 -0.0861752719268112 0.523906077549289
CN06-039 37 NA NA 2006-08-31 Female 2006 A SR/PW 2005 FALSE 0 0 0 -0.314430288843547 -1.79827215171764 CN06-039 1 1 0 2 2 2006-01-01 242 98 4 6.4 2.16216216216216 0.520833333333333 -1.38084837320901 1.66896924731203 1.6260162601626 0.502610841382086 0.346483609746719 0.534121091724005
